,state,county,community,communityname,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop
780,6,,,14,4,0.12,0.57,0.04,0.09,1.0,0.67,0.41,0.58,0.38,0.39,0.13,1.0,0.33,0.58,0.1,0.42,0.35,0.56,0.32,0.3,0.28,0.37,0.4,0.2,0.26,0.36,0.42,0.11,0.38,0.5,0.48,0.36,0.37,0.45,0.35,0.38,0.35,0.43,0.39,0.63,0.47,0.45,0.68,0.55,0.56,0.6,0.51,0.42,0.36,0.06,0.38,0.26,0.45,0.5,0.62,0.7,1.0,1.0,1.0,1.0,0.0,1.0,0.64,0.55,0.59,0.61,0.6,0.23,0.99,0.83,0.0,0.07,0.83,0.25,0.22,0.23,0.33,0.12,0.29,0.58,0.61,0.61,0.58,0.56,0.63,0.55,0.61,0.72,0.18,0.03,0.0,1.0,0.32,0.37,0.67,0.53,,,,,,,,,,,,,,,,,,0.02,0.9,0.33,,,,,0.0,
781,47,,,729,4,0.06,0.39,0.78,0.38,0.03,0.01,0.5,0.53,0.4,0.49,0.08,1.0,0.16,0.46,0.26,0.31,0.57,0.57,0.44,0.19,0.21,0.31,0.16,0.2,0.27,0.14,0.34,0.09,0.55,0.46,0.57,0.26,0.43,0.41,0.47,0.48,0.52,0.36,0.59,0.46,0.64,0.65,0.41,0.28,0.28,0.31,0.25,0.67,0.67,0.08,0.7,0.0,1.0,0.9,0.76,0.7,0.05,0.04,0.03,0.02,0.98,0.03,0.19,0.17,0.36,0.39,0.36,0.46,0.11,0.52,0.5,0.08,0.71,0.46,0.1,0.32,0.54,0.42,0.13,0.07,0.07,0.08,0.07,0.15,0.16,0.18,0.41,0.41,0.43,0.01,0.0,0.01,0.81,0.48,0.68,0.75,0.02,0.24,0.97,0.29,0.01,0.12,0.15,0.24,0.53,0.7,0.49,0,0,0.34,0,0.36,0.19,0.12,0.1,0.09,0.07,0.02,0.78,1,0.0,0.17
782,34,41,58350,1241,4,0.01,0.39,0.04,0.95,0.04,0.05,0.33,0.46,0.29,0.55,0.02,1.0,0.26,0.4,0.15,0.46,0.68,0.47,0.65,0.29,0.24,0.23,0.27,0.23,0.26,0.29,0.38,0.01,0.28,0.43,0.59,0.12,0.4,0.42,0.65,0.31,0.59,0.14,0.47,0.43,0.53,0.53,0.47,0.48,0.48,0.48,0.49,0.47,0.54,0.01,0.34,0.0,0.12,0.09,0.25,0.39,0.03,0.02,0.04,0.06,0.89,0.06,0.2,0.19,0.42,0.46,0.39,0.51,0.06,0.47,0.5,0.02,0.73,0.49,0.44,0.46,0.0,0.24,0.31,0.19,0.19,0.19,0.3,0.38,0.42,0.37,0.66,0.54,0.72,0.01,0.0,0.09,0.62,0.66,0.73,0.82,,,,,,,,,,,,,,,,,,0.01,0.41,0.07,,,,,0.0,
783,5,,,1247,4,0.08,0.48,1.0,0.17,0.03,0.01,0.52,0.51,0.37,0.48,0.09,1.0,0.12,0.35,0.21,0.23,0.62,0.66,0.41,0.16,0.15,0.29,0.15,0.13,0.28,0.73,0.38,0.14,0.74,0.5,0.6,0.25,0.76,0.27,0.4,0.53,0.53,0.33,0.58,0.44,0.58,0.61,0.58,0.31,0.26,0.32,0.28,0.59,0.57,0.1,0.69,0.0,0.61,0.56,0.49,0.47,0.03,0.02,0.02,0.02,0.96,0.03,0.42,0.38,0.48,0.45,0.54,0.51,0.25,0.51,0.5,0.12,0.59,0.54,0.31,0.49,0.52,0.7,0.42,0.04,0.04,0.06,0.08,0.12,0.13,0.17,0.65,0.22,0.78,0.02,0.0,0.02,0.84,0.61,0.79,0.77,0.01,0.17,0.98,0.19,0.02,0.13,0.23,0.17,0.22,0.71,0.46,0,0,0.32,0.04,0.43,0.19,0.12,0.11,0.05,0.03,0,0.54,1,1.0,0.08
784,34,27,56460,1209,4,0.06,0.43,0.07,0.78,0.62,0.08,0.31,0.52,0.3,0.27,0.08,1.0,0.64,0.82,0.28,0.7,0.27,0.1,0.3,0.66,0.58,0.59,0.56,0.18,0.39,0.37,0.59,0.01,0.04,0.18,0.23,0.54,0.14,0.75,0.45,0.31,0.23,0.57,0.32,0.52,0.34,0.34,0.51,0.83,0.84,0.89,0.79,0.42,0.46,0.01,0.08,0.05,0.33,0.41,0.5,0.55,0.39,0.42,0.47,0.47,0.65,0.19,0.21,0.19,0.45,0.64,0.22,0.59,0.11,0.55,0.0,0.03,0.9,0.49,0.06,0.35,0.52,0.07,0.52,0.53,0.54,0.55,0.78,0.64,0.67,0.63,0.37,0.47,0.4,0.0,0.0,0.5,0.54,0.68,0.6,0.64,,,,,,,,,,,,,,,,,,0.07,0.17,0.17,,,,,0.0,
785,37,,,565,4,0.01,0.41,0.34,0.72,0.04,0.01,0.39,0.46,0.26,0.24,0.02,1.0,0.42,0.77,0.26,0.45,0.32,0.12,0.35,0.42,0.38,0.41,0.29,0.31,0.3,0.55,0.43,0.01,0.11,0.23,0.24,0.37,0.12,0.76,0.22,0.37,0.24,0.49,0.38,0.32,0.52,0.48,0.4,0.69,0.74,0.8,0.61,0.94,0.97,0.0,0.08,0.0,0.15,0.11,0.3,0.26,0.01,0.01,0.03,0.02,0.98,0.02,0.08,0.1,0.44,0.48,0.38,0.61,0.05,0.3,0.5,0.01,0.88,0.59,0.04,0.47,0.73,0.08,0.04,0.17,0.15,0.14,0.35,0.33,0.35,0.38,0.38,0.48,0.22,0.0,0.0,0.04,0.72,0.5,0.63,0.67,,,,,,,,,,,,,,,,,,0.03,0.11,0.02,,,,,0.0,
786,25,17,11000,223,4,0.14,0.32,0.26,0.62,0.52,0.12,0.52,0.77,0.62,0.31,0.15,1.0,0.35,0.62,0.24,0.63,0.28,0.3,0.26,0.38,0.51,0.59,0.27,0.22,0.26,0.25,0.37,0.08,0.27,0.24,0.25,0.89,0.3,0.57,0.19,1.0,0.15,0.82,0.36,1.0,0.43,0.41,0.33,0.41,0.45,0.6,0.31,0.55,0.59,0.06,0.45,0.14,0.6,0.62,0.67,0.67,0.94,0.86,0.84,0.77,0.55,0.27,0.21,0.12,0.16,0.24,0.21,0.11,0.19,0.82,0.0,0.14,0.76,0.12,0.28,0.48,0.0,0.09,0.24,0.6,0.71,0.98,0.33,0.44,0.62,0.43,0.37,0.46,0.51,0.15,0.08,0.66,0.36,0.39,0.34,0.13,0.05,0.28,0.95,0.32,0.05,0.21,0.24,0.28,0.77,0.72,0.43,0.02,0,0.31,0.04,0.57,0.35,0.02,1.0,1.0,0.03,0.06,0.65,0.5,0.42,0.28
787,44,7,37720,741,4,0.03,0.44,0.01,0.99,0.03,0.01,0.3,0.4,0.26,0.57,0.04,0.87,0.35,0.51,0.27,0.49,0.61,0.28,0.52,0.37,0.31,0.3,0.33,0.23,0.23,0.03,0.2,0.02,0.17,0.37,0.58,0.2,0.29,0.51,0.49,0.35,0.42,0.33,0.33,0.38,0.37,0.36,0.47,0.75,0.75,0.87,0.53,0.37,0.52,0.01,0.1,0.01,0.16,0.12,0.14,0.14,0.05,0.03,0.03,0.03,0.82,0.08,0.14,0.15,0.46,0.55,0.21,0.76,0.05,0.44,0.5,0.02,0.87,0.69,0.31,0.59,0.54,0.03,0.09,0.32,0.32,0.31,0.19,0.34,0.42,0.37,0.51,0.62,0.63,0.0,0.0,0.12,0.89,0.84,0.94,0.88,,,,,,,,,,,,,,,,,,0.07,0.09,0.09,,,,,0.0,
788,1,,,1672,4,0.02,0.39,0.02,0.96,0.09,0.01,0.36,0.33,0.21,0.52,0.03,1.0,0.63,0.58,0.24,0.81,0.5,0.07,0.51,0.7,0.72,0.69,0.65,0.3,0.49,0.28,0.49,0.0,0.05,0.04,0.06,0.88,0.09,0.49,0.15,0.72,0.04,0.91,0.18,0.23,0.37,0.31,0.4,0.84,0.88,0.88,0.73,0.44,0.4,0.0,0.05,0.0,0.47,0.34,0.45,0.45,0.1,0.06,0.07,0.07,0.94,0.04,0.09,0.1,0.42,0.46,0.26,0.76,0.02,0.25,0.5,0.02,0.86,0.72,0.05,0.38,0.63,0.01,0.17,0.31,0.32,0.34,0.38,0.34,0.38,0.38,0.35,0.2,0.1,0.0,0.0,0.08,0.6,0.54,0.64,0.6,,,,,,,,,,,,,,,,,,0.02,0.19,0.0,,,,,0.0,
789,34,39,13150,286,4,0.01,0.44,0.0,0.97,0.1,0.05,0.26,0.35,0.24,0.69,0.02,1.0,0.63,0.54,0.14,0.76,0.7,0.1,1.0,0.6,0.53,0.51,0.78,1.0,0.43,0.49,0.58,0.0,0.03,0.26,0.32,0.37,0.21,0.48,0.48,0.42,0.26,0.56,0.13,0.38,0.19,0.17,0.44,0.91,0.9,0.98,0.71,0.27,0.46,0.0,0.02,0.01,0.05,0.1,0.12,0.14,0.03,0.05,0.05,0.06,0.75,0.09,0.15,0.17,0.49,0.56,0.09,0.87,0.02,0.3,0.5,0.0,0.95,0.8,0.07,0.57,0.4,0.01,0.16,0.53,0.51,0.5,0.84,0.67,0.64,0.66,0.4,0.57,0.68,0.0,0.0,0.23,0.78,0.95,0.87,0.9,,,,,,,,,,,,,,,,,,0.01,0.28,0.23,,,,,0.0,
790,34,3,28680,629,4,0.04,0.23,0.48,0.49,0.22,0.28,0.21,0.49,0.26,0.46,0.06,1.0,0.45,0.65,0.12,0.49,0.43,0.27,0.29,0.48,0.52,0.61,0.36,0.25,0.37,0.33,0.43,0.02,0.17,0.35,0.44,0.41,0.35,0.6,0.43,0.39,0.38,0.45,0.65,0.66,0.59,0.63,0.35,0.43,0.41,0.43,0.27,0.53,0.54,0.04,0.57,0.06,0.36,0.42,0.53,0.57,0.6,0.61,0.7,0.69,0.52,0.41,0.26,0.18,0.21,0.35,0.21,0.2,0.29,0.89,0.0,0.06,0.72,0.17,0.13,0.41,0.48,0.16,0.54,0.5,0.48,0.46,0.6,0.63,0.74,0.62,0.44,0.68,1.0,0.05,0.0,0.7,0.38,0.55,0.67,0.56,0.01,0.28,0.98,0.37,0.01,0.19,0.21,0.28,0.45,0.87,0.14,0.07,0,0.15,0.05,0.64,0.06,0.01,0.75,0.8,0.02,0.01,0.96,0.5,1.0,0.19
791,13,,,780,4,0.03,0.42,0.83,0.34,0.05,0.01,0.47,0.52,0.38,0.51,0.0,0.0,0.17,0.52,0.21,0.27,0.56,0.56,0.29,0.2,0.24,0.37,0.17,0.22,0.46,0.3,0.5,0.05,0.56,0.7,0.75,0.25,0.58,0.39,0.84,0.35,0.78,0.31,0.66,0.47,0.67,0.7,0.51,0.26,0.24,0.23,0.25,0.69,0.69,0.04,0.69,0.0,0.58,0.8,1.0,0.98,0.06,0.08,0.1,0.08,0.96,0.04,0.34,0.29,0.42,0.38,0.49,0.32,0.22,0.59,0.0,0.06,0.55,0.36,0.3,0.34,0.48,0.74,0.7,0.06,0.08,0.12,0.08,0.15,0.19,0.21,0.45,0.46,0.5,0.0,0.0,0.04,0.79,0.49,0.74,0.74,,,,,,,,,,,,,,,,,,0.07,0.08,0.01,,,,,0.0,
792,55,79,31125,611,4,0.01,0.47,0.0,0.97,0.11,0.02,0.42,0.39,0.28,0.38,0.02,1.0,0.55,0.64,0.31,0.8,0.5,0.08,0.59,0.56,0.48,0.46,0.17,0.3,0.43,0.79,0.32,0.0,0.05,0.11,0.16,0.47,0.08,0.66,0.52,0.46,0.24,0.63,0.19,0.33,0.28,0.25,0.49,0.8,0.82,0.88,0.6,0.61,0.73,0.0,0.05,0.0,0.1,0.11,0.09,0.17,0.02,0.02,0.02,0.03,0.92,0.04,0.14,0.15,0.52,0.6,0.29,0.73,0.03,0.27,0.5,0.01,0.91,0.67,0.0,0.75,0.56,0.0,0.0,0.22,0.2,0.2,0.4,0.42,0.45,0.4,0.53,0.21,0.22,0.0,0.0,0.08,0.83,0.77,0.9,0.89,,,,,,,,,,,,,,,,,,0.01,0.23,0.17,,,,,0.0,
793,12,,,1265,4,0.09,0.37,0.12,0.86,0.11,0.15,0.35,0.42,0.26,0.47,0.11,1.0,0.5,0.62,0.27,0.63,0.46,0.1,0.37,0.54,0.57,0.57,0.4,0.3,0.35,0.31,0.53,0.02,0.08,0.13,0.19,0.51,0.2,0.61,0.18,0.44,0.11,0.63,0.4,0.36,0.47,0.46,0.38,0.74,0.77,0.85,0.61,0.47,0.51,0.01,0.1,0.06,0.29,0.32,0.37,0.41,0.28,0.27,0.29,0.3,0.75,0.12,0.12,0.12,0.4,0.44,0.29,0.71,0.11,0.53,0.5,0.15,0.59,0.68,0.02,0.29,0.81,0.04,0.1,0.28,0.31,0.33,0.65,0.6,0.68,0.63,0.53,0.58,0.33,0.0,0.0,0.41,0.13,0.35,0.49,0.35,0.02,0.16,0.97,0.2,0.02,0.12,0.23,0.16,0.88,0.84,0.05,0.04,0.13,0.08,0.04,0.57,0.12,0.06,0.26,0.05,0.09,0.02,0.88,0.5,0.86,0.16
794,41,,,1369,4,0.01,0.37,0.0,0.96,0.06,0.05,0.36,0.4,0.24,0.57,0.0,0.0,0.2,0.37,0.41,0.54,0.61,0.31,0.63,0.21,0.21,0.2,0.4,0.16,0.43,0.24,0.22,0.02,0.38,0.24,0.4,0.24,0.46,0.32,0.44,0.45,0.55,0.36,0.83,0.27,0.72,0.79,0.37,0.49,0.54,0.6,0.29,0.54,0.49,0.01,0.17,0.0,0.42,0.47,0.44,0.44,0.09,0.09,0.08,0.07,0.94,0.06,0.21,0.19,0.34,0.35,0.38,0.44,0.16,0.61,0.0,0.01,0.85,0.45,0.3,0.46,0.38,0.43,0.22,0.1,0.1,0.1,0.19,0.21,0.23,0.21,0.42,0.45,0.31,0.07,0.01,0.09,0.42,0.32,0.57,0.55,,,,,,,,,,,,,,,,,,0.02,0.19,0.04,,,,,0.0,
795,12,,,1193,4,0.08,0.45,0.15,0.84,0.11,0.1,0.32,0.46,0.24,0.37,0.1,1.0,0.31,0.62,0.19,0.45,0.41,0.17,0.64,0.28,0.26,0.26,0.24,0.19,0.23,0.27,0.34,0.05,0.22,0.17,0.29,0.26,0.35,0.55,0.57,0.23,0.34,0.38,0.49,0.28,0.51,0.52,0.44,0.71,0.7,0.82,0.65,0.58,0.57,0.01,0.12,0.03,0.31,0.3,0.36,0.39,0.16,0.14,0.15,0.15,0.84,0.07,0.19,0.19,0.5,0.48,0.53,0.59,0.13,0.41,0.5,0.16,0.53,0.6,0.1,0.26,0.92,0.16,0.1,0.14,0.12,0.12,0.41,0.37,0.37,0.39,0.4,0.51,0.14,0.0,0.0,0.22,0.17,0.19,0.3,0.08,,,,,,,,,,,,,,,,,,0.18,0.08,0.01,,,,,0.0,
796,55,63,59925,1162,4,0.0,0.44,0.0,0.99,0.03,0.0,0.4,0.47,0.29,0.28,0.02,1.0,0.35,0.74,0.26,0.61,0.32,0.15,0.4,0.35,0.29,0.27,0.07,0.19,0.41,0.45,0.74,0.0,0.12,0.19,0.22,0.43,0.12,0.78,0.42,0.51,0.41,0.49,0.36,0.32,0.39,0.39,0.47,0.74,0.8,0.73,0.65,0.87,0.97,0.0,0.05,0.0,0.4,0.3,0.29,0.25,0.05,0.03,0.03,0.02,0.94,0.02,0.09,0.1,0.47,0.54,0.34,0.66,0.03,0.45,0.5,0.01,0.9,0.62,0.06,0.32,0.75,0.04,0.16,0.14,0.12,0.12,0.28,0.28,0.27,0.28,0.18,0.28,0.43,0.0,0.0,0.05,0.76,0.51,0.61,0.71,,,,,,,,,,,,,,,,,,0.02,0.15,0.01,,,,,0.0,
797,41,,,326,4,0.01,0.31,0.01,0.92,0.09,0.05,0.35,0.38,0.23,0.6,0.0,0.0,0.16,0.36,0.1,0.41,0.65,0.41,0.66,0.19,0.21,0.2,0.24,0.08,0.17,0.3,0.19,0.02,0.46,0.26,0.39,0.21,0.66,0.3,0.29,0.45,0.46,0.35,0.74,0.27,0.73,0.76,0.32,0.47,0.49,0.5,0.42,0.52,0.49,0.0,0.09,0.0,0.4,0.4,0.45,0.43,0.07,0.06,0.07,0.06,0.94,0.04,0.17,0.15,0.33,0.31,0.38,0.46,0.15,0.58,0.0,0.02,0.79,0.48,0.29,0.46,0.46,0.35,0.14,0.07,0.06,0.07,0.17,0.19,0.19,0.18,0.44,0.31,0.68,0.01,0.0,0.07,0.44,0.31,0.5,0.49,,,,,,,,,,,,,,,,,,0.03,0.12,0.0,,,,,0.0,
798,42,79,33408,665,4,0.02,0.28,0.0,0.98,0.04,0.02,0.3,0.36,0.24,0.83,0.0,0.0,0.15,0.24,0.08,0.51,0.85,0.41,0.67,0.19,0.22,0.2,0.38,0.14,0.95,0.14,0.32,0.03,0.35,0.41,0.49,0.15,0.37,0.28,0.61,0.4,0.74,0.28,0.39,0.44,0.34,0.37,0.38,0.58,0.62,0.57,0.48,0.19,0.2,0.01,0.15,0.0,0.24,0.2,0.21,0.24,0.04,0.03,0.03,0.03,0.9,0.04,0.18,0.15,0.3,0.36,0.24,0.55,0.04,0.42,0.5,0.04,0.73,0.52,0.17,0.73,0.0,0.17,0.18,0.05,0.05,0.07,0.12,0.15,0.16,0.14,0.36,0.33,0.63,0.0,0.0,0.07,0.95,0.85,0.89,0.88,,,,,,,,,,,,,,,,,,0.01,0.35,0.08,,,,,0.0,
799,2,,,745,4,0.03,0.46,0.02,0.71,0.26,0.05,0.35,0.42,0.22,0.13,0.0,0.0,0.6,0.83,0.42,1.0,0.15,0.31,0.5,0.59,0.51,0.56,0.37,0.18,0.3,0.42,0.45,0.01,0.13,0.11,0.15,0.49,0.27,0.79,0.01,0.38,0.2,0.63,0.71,0.43,0.68,0.71,0.53,0.62,0.64,0.61,0.62,0.68,0.81,0.01,0.22,0.01,0.24,0.34,0.41,0.45,0.08,0.1,0.11,0.11,0.89,0.05,0.29,0.26,0.49,0.55,0.43,0.51,0.24,0.55,0.0,0.04,0.73,0.49,0.14,0.48,0.75,0.29,1.0,0.26,0.26,0.26,0.53,0.56,0.68,0.57,0.35,0.39,0.21,0.01,0.0,0.14,0.3,0.37,0.53,0.48,,,,,,,,,,,,,,,,,,1.0,0.0,0.28,,,,,0.0,
800,42,17,81048,1701,5,0.0,0.56,0.04,0.94,0.1,0.02,0.41,0.5,0.3,0.23,0.02,0.86,0.59,0.86,0.1,0.71,0.26,0.09,0.26,0.56,0.43,0.41,0.59,0.0,0.33,0.68,0.52,0.0,0.04,0.07,0.15,0.43,0.2,0.75,0.38,0.34,0.26,0.5,0.32,0.4,0.34,0.34,0.59,0.81,0.84,0.93,0.76,0.46,0.54,0.0,0.06,0.0,0.13,0.38,0.33,0.3,0.04,0.1,0.08,0.06,0.92,0.01,0.23,0.24,0.62,0.7,0.39,0.72,0.04,0.34,0.5,0.01,0.78,0.67,0.0,0.3,0.69,0.07,0.39,0.42,0.42,0.39,0.63,0.54,0.56,0.62,0.56,0.6,0.43,0.0,0.0,0.12,0.77,0.52,0.51,0.65,,,,,,,,,,,,,,,,,,0.04,0.07,0.12,,,,,0.0,
801,34,25,49890,1060,5,0.03,0.47,0.66,0.43,0.08,0.08,0.32,0.38,0.22,0.52,0.04,1.0,0.43,0.54,0.17,0.5,0.59,0.29,0.7,0.47,0.38,0.43,0.35,0.31,0.31,0.22,0.36,0.02,0.19,0.26,0.37,0.32,0.35,0.51,0.25,0.54,0.37,0.45,0.49,0.49,0.51,0.52,0.53,0.55,0.47,0.69,0.55,0.68,0.66,0.02,0.39,0.01,0.22,0.24,0.29,0.34,0.09,0.09,0.09,0.1,0.85,0.08,0.37,0.33,0.46,0.54,0.29,0.68,0.16,0.47,0.5,0.07,0.5,0.62,0.2,0.6,0.33,0.18,0.18,0.34,0.33,0.3,0.42,0.45,0.54,0.44,0.56,0.63,0.81,0.03,0.0,0.17,0.63,0.72,0.83,0.83,,,,,,,,,,,,,,,,,,0.02,0.29,0.14,,,,,0.0,
802,34,15,78800,1735,5,0.02,0.42,0.08,0.93,0.05,0.02,0.37,0.52,0.31,0.32,0.03,1.0,0.44,0.74,0.1,0.49,0.36,0.13,0.4,0.44,0.42,0.4,0.38,0.11,0.49,0.63,1.0,0.01,0.13,0.18,0.34,0.28,0.2,0.65,0.44,0.34,0.44,0.4,0.5,0.41,0.41,0.47,0.51,0.73,0.75,0.78,0.62,0.41,0.49,0.01,0.22,0.0,0.22,0.19,0.15,0.16,0.04,0.03,0.02,0.02,0.91,0.03,0.19,0.18,0.46,0.58,0.18,0.73,0.07,0.49,0.5,0.01,0.91,0.65,0.13,0.37,0.6,0.08,0.15,0.23,0.22,0.23,0.5,0.44,0.43,0.44,0.34,0.42,0.49,0.0,0.0,0.07,0.61,0.64,0.7,0.79,,,,,,,,,,,,,,,,,,0.04,0.1,0.15,,,,,0.0,
803,22,,,738,5,0.0,0.53,0.51,0.59,0.01,0.01,0.46,0.45,0.26,0.5,0.0,0.0,0.09,0.24,0.62,0.26,0.67,0.68,0.36,0.08,0.1,0.13,0.13,0.0,0.0,0,0.38,0.03,0.88,0.75,0.73,0.14,0.9,0.08,0.26,0.38,0.6,0.27,0.45,0.34,0.52,0.51,0.59,0.48,0.46,0.51,0.46,0.13,0.13,0.01,0.26,0.0,0.0,0.0,0.15,0.13,0.0,0.0,0.0,0.0,0.66,0.07,0.42,0.4,0.54,0.47,0.65,0.57,0.23,0.43,0.5,0.02,0.56,0.61,0.5,0.74,0.46,0.68,0.07,0.04,0.05,0.06,0.01,0.05,0.08,0.08,0.59,0.4,0.78,0.0,0.0,0.01,0.95,0.69,0.82,0.91,,,,,,,,,,,,,,,,,,0.03,0.09,0.02,,,,,0.0,
804,48,,,336,5,0.02,0.45,0.5,0.51,0.05,0.17,0.49,0.49,0.36,0.58,0.0,0.0,0.16,0.33,0.56,0.29,0.64,0.4,0.45,0.18,0.2,0.27,0.14,0.09,0.16,0.19,0.22,0.04,0.56,0.57,0.63,0.24,0.53,0.32,0.38,0.48,0.62,0.34,0.53,0.4,0.56,0.57,0.48,0.47,0.43,0.52,0.61,0.51,0.59,0.02,0.29,0.01,0.51,0.52,0.56,0.77,0.15,0.13,0.13,0.17,0.85,0.11,0.31,0.28,0.42,0.36,0.53,0.48,0.27,0.54,0.5,0.05,0.54,0.53,0.22,0.78,0.5,0.74,0.28,0.04,0.05,0.07,0.1,0.17,0.19,0.18,0.47,0.37,0.61,0.0,0.0,0.12,0.85,0.54,0.72,0.84,,,,,,,,,,,,,,,,,,0.06,0.09,0.01,,,,,0.0,
805,53,,,790,5,0.01,0.36,0.06,0.83,0.37,0.06,0.44,0.48,0.33,0.48,0.03,1.0,0.29,0.46,0.13,0.54,0.5,0.27,0.81,0.31,0.28,0.28,0.34,0.2,0.18,0.38,0.35,0.01,0.2,0.11,0.18,0.38,0.38,0.45,0.13,0.41,0.24,0.46,0.54,0.31,0.61,0.61,0.4,0.62,0.67,0.7,0.67,0.55,0.59,0.01,0.16,0.01,0.37,0.41,0.5,0.47,0.16,0.16,0.18,0.15,0.86,0.08,0.19,0.17,0.37,0.45,0.32,0.41,0.14,0.55,0.0,0.02,0.84,0.39,0.11,0.13,0.73,0.11,0.14,0.16,0.14,0.13,0.35,0.34,0.4,0.35,0.47,0.42,0.31,0.0,0.0,0.18,0.38,0.33,0.39,0.43,,,,,,,,,,,,,,,,,,0.03,0.16,0.13,,,,,0.0,
806,41,,,991,5,0.01,0.29,0.01,0.94,0.15,0.04,0.32,0.42,0.23,0.49,0.03,1.0,0.3,0.53,0.19,0.53,0.52,0.21,0.56,0.31,0.3,0.29,0.63,0.25,0.21,0.33,0.45,0.01,0.21,0.14,0.24,0.27,0.26,0.55,0.41,0.3,0.53,0.35,0.67,0.33,0.72,0.73,0.35,0.56,0.62,0.6,0.56,0.57,0.6,0.0,0.09,0.01,0.09,0.13,0.29,0.36,0.03,0.03,0.07,0.08,0.92,0.05,0.14,0.12,0.32,0.41,0.24,0.53,0.09,0.51,0.5,0.01,0.89,0.49,0.11,0.23,0.52,0.12,0.14,0.14,0.12,0.1,0.33,0.31,0.32,0.3,0.35,0.35,0.36,0.01,0.0,0.13,0.54,0.53,0.52,0.72,,,,,,,,,,,,,,,,,,0.01,0.33,0.21,,,,,0.0,
807,29,,,735,5,0.04,0.36,0.2,0.83,0.03,0.01,0.36,0.47,0.31,0.49,0.0,0.0,0.26,0.54,0.67,0.6,0.52,0.17,0.58,0.35,0.36,0.35,0.38,0.21,0.15,0.16,0.56,0.03,0.25,0.35,0.37,0.44,0.27,0.46,0.13,0.48,0.18,0.57,0.6,0.47,0.5,0.56,0.37,0.65,0.68,0.67,0.62,0.87,0.82,0.01,0.17,0.0,0.25,0.2,0.32,0.34,0.02,0.02,0.02,0.02,0.95,0.02,0.15,0.12,0.28,0.4,0.15,0.58,0.04,0.49,0.5,0.07,0.67,0.51,0.1,0.34,0.5,0.24,0.11,0.11,0.1,0.11,0.14,0.16,0.14,0.17,0.28,0.17,0.26,0.02,0.0,0.04,0.8,0.49,0.57,0.77,,,,,,,,,,,,,,,,,,0.08,0.11,0.07,,,,,0.0,
808,8,41,90741,310,5,0.44,0.38,0.14,0.78,0.15,0.17,0.41,0.54,0.34,0.27,0.45,1.0,0.28,0.67,0.27,0.52,0.3,0.25,0.54,0.29,0.3,0.31,0.26,0.18,0.19,0.26,0.31,0.28,0.28,0.12,0.19,0.43,0.42,0.59,0.35,0.47,0.28,0.49,0.59,0.35,0.67,0.66,0.44,0.62,0.65,0.67,0.58,0.48,0.5,0.1,0.19,0.09,0.3,0.33,0.37,0.38,0.1,0.09,0.1,0.09,0.85,0.06,0.18,0.16,0.4,0.46,0.37,0.46,0.13,0.51,0.5,0.74,0.54,0.44,0.1,0.44,0.71,0.24,0.1,0.17,0.17,0.16,0.28,0.29,0.32,0.27,0.47,0.53,0.29,0.16,0.06,0.14,0.24,0.33,0.42,0.18,,,,,,,,,,,,,,,,,,0.4,0.18,0.07,,,,,0.0,
